IMG;Ingr nr total - file;Ingr nr;Ingr nr identified;Ingr list;Ingr identified;Nr AB ingr - file;Nr AB ingr identified;AB ingr list - file;AB ingr list identified;Overlap (TP);Missed (FN);Extra (FP);AB ingr overlap (TP);AB ingr missed (FN);Wrongly flagged (FP)
n54;26;26;162;['rapšu eļļa', 'ūdens', 'cukurs', 'sarkanvīna etiķis', 'sinepes', 'ūdens', 'sinepju sēklas', 'cukurs', 'etiķis', 'sāls', 'tomātu pasta', 'olu dzeltenums', 'jodēts sāls', 'garšvielas', 'tai skaitā čili pipari', 'modificēta ciete', 'skābuma regulētājs', 'citronskābe', 'biezinātājs', 'ksantāna sveķi', 'konservants', 'kālija sorbāts', 'krāsviela', 'paprikas ekstrakts', 'antioksidants', 'e385'];['+ .\n\ns - attēlam ir ilustratīva nozīme edieniem un uzkodām:\nies = tomātu =čili mērce m ī\nata oastāvdaļas: rapšu eļļa, ūdens, cukurs, sarkanvīna etiķis, sinepes {ūdens,\nas "sinepju sēklas, cukurs, etiķis, sāls}, tomātu pasta 3%, olu dzeltenums\nas jodēts sāls, garšvielas {tai skaitā čili pipari 0,2%}, modificēta ciete, skābuma |\ns a met {atronskābe}. biezinātājs. {ksantāna "eu konservants {kālija .\nts sorbāts}, krāsviela {paprikas ekstrakts}, antioksidants {e389}. " fr fr\n\n2 — m produkta vidējā uzturvērtība 100 g: laleicams lud ienakājuma pma\n— mapeekāvēmīa.......... 99088502}. pzgapīttempemlīt i\n\na s ēīī j peep piesātinātās taukskābes ....::2,6 9 0... 200. -— -\nli ca „oghidāi m 1g: pēc alvēršanas. -:.\npl as tostarp čukum i a i ira, 139}: uzglabāt ledusskap!\nmu olbaltumvielas a :\n\nzasu: pa na vi neto: 310g | >\nvita a " ražotājs: sia „orkla foods latvija”, zvaigžņu iela 1, "m\nlg : mr ja „orkla foo "eotbt latvia. ī\n\ntita spilve, babītes pag., babītes nov., lv-21v 1, j o\n232801 orkla  ozmekoās as pag aries mo {4371} 8000460 aj š ,\n: www -enilva |v ā | ī\n\n'];1;2;['olu dzeltenums'];['olu', 'dzeltenums'];1;0;1;['olu'];[];['dzeltenums']
n55;20;20;163;['ūdens', 'rapšu eļļa', 'piena pulveris', 'cukurs', 'modificēta ciete', 'sāls', 'ķiploki', 'olu dzeltenuma pulveris', 'pētersīļi', 'skābuma regulētāji', 'etiķskābe', 'citronskābe', 'ābolskābe', 'askorbīnskābe', 'ķiploku aromatizētāji', 'biezinātāji', 'guāra sveķi', 'ksantāna sveķi', 'konservants', 'kālija sorbāts'];['6 mē} / j universāla un garda pe 7\nž 4 a pati deva dažādiem kartupeļu, os\nt ma pati dārzenu un gaļas ēdienem\n: "āattēlam ir ilustratīva nozīme dārzeņiemundažādām uzkodām v } a —\naabiete: merce ķiploku t "\n}astāvaajas: ūdens. rapšu eļļa. piena pulveris, cukurs, modificē a\nciete. sāls, ķiploki {0,7%}, olu dzeltenuma pulveris, pētersīli kat\na ir se radam ra askorbīnskābe}, ķiploku\nomalizetaji. biezinātāji {guāra sveķi, ksantāna sveki}. kons:\n{kālija sorbāts}. še w}. konoeivanis\nvii data as emm nr a nil a ana,\nprodukta vidējā uzturvērtība 100 g: | letelcamsīdz: —_ ss aa\nenerģētiskā vērtība .........1170 kj/ 285 kcal skatīt alzimi uz iepakojuma. —\n{ku aaa ainajntetainaretestēn  anr areas ein: dī uzglabāt temperatūrā\nietielu piesātinātās taukskābes ..... 320 | 0-780\noru aaa aianannetnnnnaerinšākainanaceni pu pēc atvēršanas =. i —\ndu oās iemet ok esenci d0 uzglabāt ledusskapi.\napalumvielas ...seannešanrnnnecninireis. 1100 2 m mma\njā | neīo: 3200 aš\ne———— "arā sail o a\no} ražotājs: sia „orkla foods latvija", zvaigžņu iela 1, a -— |\nlpma omnia 8: oja „oki dahkhītaa paš, ae latvia, $\n\n'];2;3;['piena pulveris', 'olu dzeltenuma pulveris'];['gaļas', 'piena', 'olu'];2;0;1;['piena', 'olu'];[];['gaļas']
n56;27;27;121;['ūdens', 'rapšu eļļa', 'vājpiena pulveris', 'spirta etiķis', 'cukurs', 'modificēta ciete', 'olu dzeltenums', 'jodēts sāls', 'dārza garšaugi', 'maurloki', 'sīpoli', 'paprika', 'pētersīļi', 'garšvielas', 'satur piena sūkalu pulveri', 'rauga ekstraktu', 'burkāni', 'pastinaki', 'skābuma regulētājs', 'pienskābe', 'biezinātājs', 'ksantāna sveķi', 'aromatizētāji', 'konservants', 'kālija sorbāts', 'antioksidants', 'e385'];[': ūdens, rapšu eļļa, vājpiena pulveris, spirta etiķis, cukurs, mo- u āj\ndificēta ciete, olu dzeltenums, jodets sāls, dārza garšaugi 0,4% {maurloki, v} 4\nsīpoli, paprika, pētersīļi}, garšvielas {satur piena sukalu pulveri, rauga eks» 4 |\ntraktu}, burkāni, pastinaki, skābuma regulētājs {pienskābe}, biezinātājs a , ā\ntāna sveķi}, aromatizētāji, konservants {kālija sorbāts}, antioksidants {e389}. m\nprodukta vidējā uzturvērtība 100 g: | ieteicama raz ma —\nētiskā vērtība. 1460 kl/35 | skati aizīmi uz pakojumk\nie vēība e5001 e3700 | uzgiabāttemperatīrā —\ntostarp piesātinātās taukskābes ......269 0. +250 : as\nobānāā a ssasaaemmaseeeeeeeee= 070 | picas 5 | ,\ntostarp cukumi ........e es 480 | uzglabāt edusskap j\nodbalumvieas 198 3 " nā\n< a. 100 | neto {0g s\n—nčč— aa j ā\n— ražotājs: sia „orkla foods latvija”. zveigānu ea, bi |\nve. babītes pag.. babītes nov.. lv-2101. lava. ās\n\n'];3;4;['vājpiena pulveris', 'olu dzeltenums', 'satur piena sūkalu pulveri'];['vājpiena', 'olu', 'piena', 'dzeltenums'];3;0;1;['vājpiena', 'olu', 'piena'];[];['dzeltenums']
n57;23;23;101;['ūdens', 'rapšu eļļa', 'cukurs', 'ananāsu sulas koncentrāts', 'baltvīna etiķis', 'olu dzeltenuma masa', 'mango pārslas', 'mango biezenis', 'sinepes', 'modificēta ciete', 'spirta etiķis', 'sāls', 'karija pulveris', 'biezinātājs', 'ksantāna sveķi', 'garšvielas', 'konservants', 'kālija sorbāts', 'paprikas aromatizētājs', 'krāsviela', 'beta karotīns', 'antioksidants', 'e385'];[': ūdens, rapšu eļļa, cukurs, ananāsu sulas koncentrāts, , j\nbaltvīna etiķis, olu dzeltenuma masa, mango pārslas 2%, mango a\nbiezenis 1,5%. sinepes, modificēta ciete, spirta ētiķis , sāls, karija pulveris {\n0,9%. biezinātājs {ksantāna sveķi}, garšvielas, konservants {kālija er } 1. :\npaprikas aromatizētējs, krāsviela {beta karotīns}, antioksidants {e389}. -\n}ļ«rh hļļņn\nprodukta vidējā uzturvērtība 100 g: aam aziepākojuma,\nenerģētiskā vērtība .......... 1230 kj/ aij uzglabāt lemperetīā j\n\ntd piesātinātās taukskābes ......200 | pacatvēršanas =. f m |\noglnidrāl ...aancošnenennnnenannenoinectorr tūigu uzglabāt iedusskapi. " da\n\naa asmenim taa 5 g ē a, =\nolbaltumvielas ....snussrcnetrārinis reti vu | —- n\n\na 4g nemo or\n\nmm turn ielā 1,\nrotās: latvija”, zvaigžņu 0%\n» , , ražotājs: sia „orkla foods latvija p717 lava\n\n'];1;2;['olu dzeltenuma masa'];['olu', 'karotīns'];1;0;1;['olu'];[];['karotīns']
n58;27;27;786;['ūdens', 'rapšu eļļa', 'siera pulveris', 'siers', 'emulģējošā sāls e331', 'sāls', 'es', 'biezinātājs', 'modificēta kukurūzas ciete', 'fruktoze', 'sāls', 'stabilizētāju maisījums', 'piena olbaltumvielas', 'biezinātājs e1422', 'paniņu pulveris', 'stabilizētāji', 'e415', 'e435 e412', 'sūkalu pulveris', 'olu dzeltenuma pulveris', 'sāls', 'glikozes sīrups', 'sinepju ekstrakts', 'skābuma regulētājs', 'etiķskābe', 'garšvielas', 'ķiploku eļļa'];['3 n n rnnnņniņiņiņņinnņvniņninnr re n n r a : a d r n n r un nas pd n k o n anu mo\n3 min r99 as fj a ta kaa ī\nm r s k s s s ss šā ee a o n j\nsa hrk zema kv aaa o 702\n} x : 9 nrk k t a: m na ao! a\nš i s r n n a nn a s en d lan\na 120.}5a nts r ss ā "ep at ao ae 10}\na ls ltkl-„rrraaat vis s t ars les da7» % ē mk vasa ro at u i ļē\nrss s ss le} : rr  ? ?š €št  :}*trtū0$ līs „i k d at\nāā. .:  r . . maaearžriirrčrērararāst ss r < s aa a :\nd nņ9i sl dl 55550555555 s a ņ s o ae , 1\nn sss s sll ss sss ssl ss er {si r us uorīmi\nta *tf_s sss sss sas ss lss m 2 ! ots ti es a aol\nņ o laura rai i www aa j\nn lla all s a -iaa - ata in ta r\nmt sas lss art sss s s t sts a s ja pau ae a or pl,\nli s ss afkfkaooaā rr il s a o lsi me r sr ota pi ,\nsist ņdšsst s ji at asa o anne eee ie ge a\nri\'rt*t\'_i tt" lss arēt n or tā ša\nfs slk tttttet s n lirzen 9! reo t rr\nmā ūūaipianpntsaāiši a "au hu\n} ds 0, a0? a :č:?}?:?155xw%w a irt s\nā sts tks š a "a } pos pi |\n"ēnā " niplajā\n|} g\ni i i iii a ans ata amas ietu, š \'\ni kam | det cendanc rapšu.ella % {} l id\nmaka data vuda, ulcis, lapsu cļid, sieta du vens 270 aa\n} b , tr maia » : , 7\nna mta naa " } = j / ā * 9 a {v ši i\nnbs nabas ak } cnc a pen ņ a7in diūcēta j : 3\n| sers, emulgējošā sāls e331, sāls} {es}, biezinātājs {modiīcēta j ooo\na aa aa a ea ras ii ni n ejam er as vaše na tlmni tomi ēl "ip idamā , āū o,\nkukuruzas ciete}, īruktoze, sāls, stabilizētāju maisījums {piena\nua as jj u un u an, bifejē} {c } j i\nla a „\n naitiimu a aa kim eta d ms mi dzērāji\nm a vie as m āznoataic 14} non { stabilizētāji -\nsvenullvicids, diezinatajs c1422, paniņu pulveris, stabi\nat taa taa asa v . ba 2d aim js j\n417 tas n uu och niiari alu as ļ ļ\nmi ti lutz oo ā di nuhki 8 "lu enuma u j .\nā. vi lt, juku june s, uu {i š | ļ 4:\nnnzac cīriine tes . pa its |1 tres i 4dz 4\n174078 uno i at mara d " ž\nuna lc me dsi si dpdnteokcitokt skaduma le ulētājs {etikskābe},\n- : : up aojju ckallakus, skdl} j lu | j ā u ā\npankruoiac tm bmi a ata tava va * 2\ntun v 1 i ba | 4: v "\ngarsvielas, ķiploku ela 0,03%. izcelsme. nipioku | 4\nrs rs 53} ž —, d3: š o\naa lira! - — = y :s\ni ne bti a vēer+ ” t0177 hi j \' j s *\nluuu oi ub -124k1 ej , f ,\nj uyuoka vēttīda: 130/ 0-7 kcal. |\nā nt im iz i - — kat\nf |8 huituotti n ts a a 1 pa i ā {3 - 54 { ķ bes}\na a uaulvertība: 33,4 g tauki. {tostarp 3,2 g piesātinātas tau kskades},\n— bē hji pīts | 04 a 1 j . 2 18 | l\npp m l 0d! rirati {4 4 š h :\n| 1 0 ogļhidrāt | altumvielas |}\n"309 niarāti {tostarp.2,3 g cukuri luume ča "rs :\ni } } ,” 1 , / : %\nsāls. ieteicamie lī ae numuni: skašīt uz iepakojuma. fc |\nā > ielcams.līdz un partijas numuru: skatīt uzteēpav} m =" ss\nis ē atvēre s 31 »:- metis f : š\nj a nas leteicāms uzglabāt ledusskapi.\na r s a i ts a apa aeg a\ni i i u et a še\nei a a.\nj i a a a a a rk pat a n et ra , m\na i a a i a a a rt — |\nsss rs t s s rt ts {3 3 zs z ra ten ila ii ze s r aik a tt eta em 21 garas 4 ž.\nii ee | |\n1 ii i aa a a a a at aaa aa ba aas * j ēda\npi : a a ie as aaa ā\nš a s: i ie a a a aa a aa as\nki aa a a a eos\ni i aa a aa eo oe\ni es ee eds a a a s te ka aes eu os :\naaa pikk ā a a\nā a s s —  - di. as\nā ā re a a\n\n'];6;2;['siera pulveris', 'siers', 'piena olbaltumvielas', 'paniņu pulveris', 'sūkalu pulveris', 'olu dzeltenuma pulveris'];['piena', 'paniņu'];2;4;0;['piena', 'paniņu'];['siera pulveris', 'siers', 'sūkalu pulveris', 'olu dzeltenuma pulveris'];[]
n59;19;19;607;['ūdens', 'ābolu biezenis', 'cukurs', 'glikoze', 'biezinātāji', 'ksantāna sveķi', 'modificēta ciete', 'garšvielas', 'sausais vistas buljons', 'satur selerijas', 'skābuma regulētāji', 'etiķskābe', 'citronskābe', 'sāls', 'karamelizēts cukura sīrups', 'konservanti', 'kālija sorbāts', 'nātrija benzoāts', 'aromatizētājs'];[' ūdens aūolu biezenis. cukurs, glikoze, ezi a sa a "3 |} lu\nī jons uedta, au a er ras is ara arms pisa 4 ca nuīna rai au „i " -č\nī 78} : a ž ž as naicamotas žb uleas|satu selerijas}, sānu a lētā }\nta a mist ētan garcinaia esat niega i ia vasas mia ti ra s ra āja % a dt ”\nmedica cet} garšvielas, sausais v m  ancervo āā ais : a\net eta res au va mealināto saura sstuas a iisbivaiīga due m —\ntelikskāke, ciimmsae sāls karam vuzois um es aijo, munse vaja ē 0}.\nvei 4 n a ma ma, ie, m = vu a i\nai r ms nasa āni 3, a aka tizna rs c | 4\n| nātrija benzeals}. sida ee s, ekurauraugaa tu, ā\naas 4 " ž = ptiņā maa kp mams uaoaa,\n- nat ma 7.2 ss wv a ad \'\' ab 714: it { j4 š duuda šš\ni ru bonens afaeuu g mos 0x8. m3 8. sadotmiej m ikcemu a eītā id\n, vē bo. pa js ba ati ai kad te = ja m seka "ana 1 aēt aa 90. ļ o }\n: uu 2 mag ma aa daba zin vija ces gai f varts : ja\nģ |} dumposehmēā aaman}. cnemmu cipro m pm adm 0j oh con epm ce ē\nbm m 4 vē r obehkblā tue, es, g. pk} si aj v pekoau aaa "norai tb,\n3 ad ss aa ta * *! : a ip 5 or iu ata a ra cett ae ms c vala to :\n\n. , veryaatopu amc getyonan kmēnota, ammonhaa knūi oi māte a |\n. ie ta in pi bd i s i 0 ju : ja ja a " : nekagei pati =. sd\nā taa : aura ve m maura taa an tie tn toja ta di mag urāna 431 , ij\n\nņ kapamem398a hb m cexenusļā cmron, ko cepsanībi {cepbar karma, 60 4 ,\nkaa i ao eu ā 4 } t i | - |\nu o m at š ē a\nzu ba arm 3 oi lp} ļ ira ūsas" ž "9 * 3\ntā in asēdjent šu fe 9 m a\n4 ta 4 „ati it , gu āra , "amei 04 ! - s ž i\nļ jients te mmemumes sugaraļu paso tu ve ak am namam ju akm - {i ģ , j\n13 mvens wales oppie puree, >ugar, gucose, wmiekeners tantkan u vēris ari ij } ā a a\n— och kan tounenta im otas nate iedrau nea 1 pa ma ba ja  tir {s mu au a, , -\nj s916 ac ken brom kcontain veergi, acidity teguletors {acetic acid 0 kaļ 180u j a\nuu: j oo „ ļ "te 4 rita zi ž o pi a et bā ja ta} je " a\npa koi t , ļ raz a na kaa a ts us sa at 0 ai\n." 11 ka svaram tm geo uu4uec fee bam od ha bosa henzgat\n„ v g "208. 4 ar 31 m, 18} g saieti vau me - |901 as 340 8} otto, som renz „ *\ni : f z ģ , ij , 9 : % - } ne\nj vidējā fa ādā t āja ut epa llu lz %ģ 449 hili iii . | lu ,\nm mini "im 4 kada kt ml di lllllllņ lal, luna fj\nmefmna mm mauka — , 4\n} ž mina. ž ea kaa heka oau a ot ddratufi pe um | ļ *\n7 iskā mēb a / jhprietmneckaa teukeca / eneraviluu gali a piujā |\n1 pnerģētiskā vērība {94 pietmme | | crergv ka ikcal} 10/148 | m\n43 te a a / rū leleimemmuu lo ke tu a\nd eetzttīda vu ump aumnmm dili 11lklllļm ņemu mln ft k \'\nj u emi te imo u hu} mt ul di am tem m :\n| ve a mm mwwmwmtm\n10111440411 jas alu imkmūu nm s di , } ii\nv 0d aviiiaaļā dam da mju āā 6 anas\n\n'];1;0;['sausais vistas buljons'];[];0;1;0;[];['sausais vistas buljons'];[]
n60;11;11;43;['rapšu eļļa', 'ūdens', 'olu dzeltenums', 'cukurs', 'spirta etiķis', 'sinepes', 'sāls', 'krāsviela', 'beta karotīns', 'antioksidants', 'e385'];[": rapšu eļļa, ūdens, olu ī ā\ns dzeltenums, cukurs, spirta etiķis, | |.\nsinepes, sāls, krāsviela {beta karotīns}, | a\nantioksidants {e385}. ss .”\n15 % * ” a ku ,\nuzturvērtība 100g |, porčija idd* ' {am nē «€ =\neitim la s a\ntostarp „lī _\ntostarp cukuri,g| 34 | 05 | -\n4 ps _— m oo\n\n"];1;3;['olu dzeltenums'];['olu', 'dzeltenums', 'karotīns'];1;0;2;['olu'];[];['dzeltenums', 'karotīns']
n61;12;12;195;['pilngraudu auzu pārslas', 'oligofruktoze', 'cukurs', 'pilngraudu kviešu pārslas', 'saulespuķu eļļa', 'rīsu ekstrudāts', 'rīsu milti', 'sasaldējot kaltēti zemeņu gabaliņi', 'medus', 'sāls', 'dabīgs aromatizētājs', 'antioksidants e306'];[': pilngraudu auzu pārslas 52%, oligofruktoze, cukurs, pilngraudu 8 .\naaa um kviešu pārslas 9%, saulespuķu eļļa, rīsu ekstrudāts 6% {rīsu milti}, sasaldējot kaltēti zemeņu gabaliņi 3%, medus,\n, sāls, dabīgs aromatizētājs, antioksidants e306. var:\nk „ieteicams līdz: skatīt uz iepakojuma. uzglabāt vēsā un sausā vietā. baudiet kopā ar pienu, jogurtu vai kefīru. ražots s\n: polijā pēc īpaša rimi pasūtījumā. pilgraudu auzu pārslu un kaltēto zemeņu izcelsme: es un ārpus es. izplatītājs latvijā: d mi\nsia rimi latvia, a. deglavaiiela 161, rīga, lv-1021. bezmaksas tālrunis atsauksmēm latvijā: 80000 180. ms m\ntraškūs dribsniai su braškēmis. sudedamosios dalys: visu grūdo daliy avižu dribsniai 52%, oligofruktozē, m\ncukrus, visy grūdo daliy kviečiuy dribsniaāi 9%, saulēgražu aliējus, ryžiuy išspaudos 6% {ryžiy miltai}, liofilizuotu\n"| braškiy gabalēliai 3%, medus, druska, natūrali kvapioji medžiaga, antioksidantas e306. gali būti zemēs riešutu, a\n} "riešutu, pieno, soju ir sezamo sēklu pēdsaku. geriausias iki: žr. ant pakuotes. laikyti vēsioje ir sausoje vietoje. 4 4\n,.4 i mēgaukites su pienu, jogurtu ar kefyru. pagaminta lenkijoje paga speciālu rimi užsakyma: visu grūdo daliy avižiniu ēna\ndribsniu irliofilizuotu braškiu kilmē: es ir ne es. platintojas lietuvoje: uab „rimi lietūva”, spaudos g. 6-1, lt-05134 8 n\nā | vilnius, lietuva. nemokamas klientu aptarnavimo centro tel. 8 800 e23000. v ī\na\nm «*t\n\n'];1;1;['medus'];['medus'];1;0;1;['medus'];[];['medus']
n62;42;42;203;['dehidratēti kartupeļi', 'augu eļļas', 'saulespuķu', 'palmu', 'kukurūzas', 'mainīgās proporcijās', 'kviešu milti', 'kukurūzas milti', 'rīsu milti', 'grila garšvielu maisījums', 'cukurs', 'laktoze', 'piens', 'sāls', 'sīpolu pulveris', 'aromāta un garšas pastiprinātāji', 'mononātrija glutamāts', "dinātrija 5'", 'ribonukleotīdi', 'tomātu pulveris', 'paprikas pulveris', 'rauga ekstrakts', 'aromatizētāji', 'kūpināšanas aromatizētāji', 'ceratoniju pulveris', 'skābuma regulētājs', 'nātrija diacetāts', 'skābes', 'ābolskābe', 'citronskābe', 'ķiploku pulveris', 'saulespuķu eļļa', 'kukurūzas ciete', 'krāsviela', 'paprikas ekstrakts', 'maltodekstrīns', 'maltodekstrīns', 'emulgators', 'e471', 'sāls', 'krāsviela', 'annato norbiksīns'];['a 4 "mi pg :\na 5: store, sāls, ml malsijums  karbī\n. | m” pil iem {mororātja gu armādu pis\n— citronskābe skābi s anīeašu kini plbeiš glutamāts, dinārn!\n.d | meja |, ķiploku regulētā i, kūpināša , paprikas pulveris 1\nss ekstrakts} ulētājs {nātrij kia aromatizētāji ka\na" čaļi lannato } maimekam ja diacetā ētāji, ceralonļ/\n. | nēi dej erie rati : saulespuķu tāts}, skābes {ābolskāt\n} ši sai : } ns} ķ ella, kukuri |\nr w amis dz iopimīrā ui  malodelstīm arms db a\ny 9 n nat tratiosv kiari ērā. uzglabāt ieteicams īī i arreno et} ss m\n- | a n tv, rem tiemakeokk, jvairiomis amis sausā ra apalojma — — ž = =\n: 4 . , j n lm ak |sutibie ms vidam alimis, kviečiu mil : ar 4 a pa ee — =\nx nat | kt: la gali būt oliy rūgš my milteliai, pa ri mia, kukurūzu m8} gl ī\n— n kids mtlpanņa soju. um citrinuy as milteliai, mel aksirakišs :\n4 io keman 18 rija am kaproģ ausias iki: žr ls}, česnakļ miltelidi saulē}? |\nmammas, perara ko b con , pactatenak a apači 087 j\nn ua o laņi ha mīpax, obk g {emo re aaa j\nuiidnera «dunagimi {nonona?9\'? mē ā ie kā\ng mnaierā!} uncem "t | ļ a —\nm u0pom” a — -\n| i =\n\n'];2;0;['laktoze', 'piens'];[];0;2;0;[];['laktoze', 'piens'];[]
n63;29;29;551;['kartupeļu pulveris', 'saulespuķu eļļa', 'kviešu milti', 'kukurūzas milti', 'rīsu milti', 'sīpolloku garšvielas', 'sīpolu pulveris', 'dekstroze', 'garšas pastiprinātājs', 'mononātrija glutamāts', 'dinātrija guanilāts', 'dinātrija inozināts', 'kartupeļu ciete', 'cukurs', 'aromatizētājs', 'puravu pulveris', 'sīpolloku pulveris', 'glikozes sīrups', 'piena obaltumvielas', 'skābes', 'citronskābe', 'pienskābe', 'skābuma regulētājs', 'kalcija laktāts', 'maltodekstrīns', 'emulgators e471', 'sāls', 'krāsviela', 'anato'];['ke" medži\npa item poru miltēliai. mētuniu mē\nā „ "jumu plkio: eitrinu rūgštis ti, mēlyniu mil akmolas, et\na” alaktatetļ} maltodeksrie eiai. giine 98, dinot:, "0 a\n- z aj kd pil 100 a maisti , maltod gštis} « dlluko us, ky uihatr la, r h\ne34719 pts fam! sie nak araumās e ekstrinas, em "aaštingum 2ēs sinupa "oi a 2\nf 8 {ģ"if attie aija nerginē vertē ulsiklis 5471 0ulugj %, pleng | , | —v ā ,\n4 ulinēs medži lu 2,8 g nali 2105 k 1, drus janti ma altvmaj |\nš ž”€č”nanaw ant pakuotēs. l lagos 3,8 " ngliavande j 528 kca ka, dažigj miega\n: pagaminta es vaja sausoje baltymai £ šis 58 g br nebaļs, 3} anatas um. sai "ad\nid _ āū kaunas www, ardavējas | vietoje s g. druska 1 uu eur 918 kuri j ban 1 ad\n\' lv  raukātren eit 1s uab „eanite „oo ar g iii g j ši, |8 ” " jā\nšstāvinas: vara uzkod a tām asamas vita a0 — ma\nvima a milti, a pumu au dalbe pringl=s am pē: z —\nīm a onātri ku garšvielas tt s ar sī kā\nija gl ršvielas fg aules sīpolloci\n0 cukurs, a glutamāts, di 8 {s} puķu elja. kviaē ss, wr.\n— piena abatu atzētējs. puravu i ēkai je kviešumit garšu, 165 g beji,\nķ u i j \' , \' |\nbij, m laktātsj} man skābes nulvens. dinātrija oo č gorbās poet mina\nms vērtība: 11 altod eitrdrekat 0llok zināt tiprinātājs "a\nm plesāti ba 100 ekstrī onskāb u pulveri 8}, kart ods am\n, n ns e.pi eris. ali upeju {w\n| m g, — iauksra m tšētiskā pirija ors iativai a atumi kak a\nšā latāt a vie 82,8 ba 2 sā ma regulētā\nij m ies las g: ogļhi 195 8, krāsvie tājs — 1mia\n„ f ww ueņu aija 4 ravēla joka 106159 1 563. tosteri ae mēn a\n, sita 4 mt eat saitā eizsam ieteicams iz šgpi 27g ši jam\n} a du r sekavas etmo sk. uz iepaki ielas | 99018\nai \' ī īltaitsaa 284 krā pagasls, ķekavu iepiatītājo: "senie wo m\nm 7 4 sten koosti ga 165 psud p kekavas novads n anitex" sia, jum ā ā ai —\nm u kovani 788d: 9. ringi £: lv-2111 0 —\n: % li m aiza g kartuļi les virtsi "a a c« a\n, ni ter dula m pulber urtsika kevadi sum!\na wa srarimpeēļa lalse aina sibulapa : vadise sibua = 1g\nff vu horitika nosinam 10 naatri sibulap, nisujahu, mai wa\nf ba du a dmemis er . %}, kart atumgluamas dekstro maisijahu, rīlsijanu sa ad\nj ko ptu vain se regula 005, tulitārkļis amilat, din 1008, i6hna- a \' paiss „o\nm ša 0m ulaator: karup, 8, suhkur aatriumguanūla tu\n: ēri ļ bils, kb ag atto tr kaltsju pilmavali ,16hna- ja mai dlaat n\nm {/ m vēsu eāl n oitumisara ota <, hape {sid aitseaine, pormupube! a ,\nz j k ņa 9 par 09 g tāsvag „salane te 11}} maltodek runhape. pilmhape} "\nku lant fm er nilleg 8 aumuscā 100 striin, emulgaat e47 |\n7d ies 0m ilest g kohta: energi or 6471,000 {or\nvis v re 0nda vv kr kll : energias! ļ \'\niore, aja tā. v aataina ss 12 lastunud giasisaldus "\na 1d, ovalmistarua amēlt m dainej ip tri 289 lat\nni 4udelis oida kivas kia valgud 8.19. 509 m i\nnat tat am ohas. pakendatud tt\npa”\n\n'];1;1;['piena obaltumvielas'];['piena'];1;0;0;['piena'];[];[]
n64;15;15;212;['ūdens', 'tomātu pasta', 'liellopa gaļa', 'cūkgaļa', 'sasmalcināti tomāti', 'olīveļļa', 'tomātu sula', 'selerija', 'burkāni', 'sīpoli', 'kukurūzas ciete', 'sāls', 'cukurs', 'aromatizētājs', 'skābuma regulētājs e270'];['ā da : tomatia ras ukeldatud \'\ns sb {pu natsītarklis, | d\nmā toitumisalan julaator e270. j a a\n| reta dakendt. pērest avemast kasutadā 3 pāeva palsu teoderui laa "\n| pēru areas plan aecšstmuija eests: rimi eesti food a5, |} }\nm su ja ke s riklikua kas vai 75308 hasum: i intotojot v\n| zu eagruumumc—a a s\n| ba pastas mērce bolognese. mērce ar 23% maltās cats |\n| jastāvdajas: ūdens tomātu pasta 130% lelopa gala 117% . |\n| 117% sasmalcināti tomāti 83%, olveļa, tomātu sula, selerija, | -\n} j — kukurūzas ciete sāls cukurs, aromatizētājs skābuma |\nregulētājs e270. 100 ļ produkta uzturvērtība: energetiskā vērība |\nv na ka buki 16 g loti} piesātinātās rulslābe 139 | z\nre 060 tostarp cukun 35 g skiedrvielas 060 olbaltumvielas |7 an |\n98515 "pletekamsīdz saitu epalouma lēciepakojuma | pb mm\natvēršanas izlietot 3 dienu laikā. ražots a pēc īpaša am v t. * =\n\' pasutījuma. ve šiā rimi latvia es 161, "1 —\nj līga 100. ezmaksas talrunis atsauksmēm latvijā 80000 180  — a\n, : mmēsos. sudedamosios dalys, "anda pomidoni pasta 130%, |\n| jautiena e5776 klauliena e5774 pius pamana 33% augu |\n| alejus pomidoru sulīys, salierai, morkos ūsvoguna, kuku |\n| iemašs da ciņe vaoeļ mēdan revmmi | f ,\n| reaenu medaja lt ma a erisotīju retas v — www "\n energjine verte 418 k 100 kcaļ nebalā 560 5 kurgsoēja a "| "ar\nng 1130 anglavandeniai 66 9 15 kuru cukru 35 g skaduinēs ts i\n\n'];2;0;['liellopa gaļa', 'cūkgaļa'];[];0;2;0;[];['liellopa gaļa', 'cūkgaļa'];[]
