IMG;Ingr nr total - file;Ingr nr;Ingr nr identified;Ingr list;Ingr identified;Nr AB ingr - file;Nr AB ingr identified;AB ingr list - file;AB ingr list identified;Overlap (TP);Missed (FN);Extra (FP);AB ingr overlap (TP);AB ingr missed (FN);Wrongly flagged (FP)
v50;15;15;28;['ūdens', 'kartupeļi', 'šampinjoni', 'burkāni', 'kabači', 'sīpoli', 'rapšu eļļa', 'sāls', 'paprika', 'rauga ekstrakts', 'ķiploki', 'garšvielas', 'satur seleriju', 'kaltētas baravikas', 'kaltētas gailenes'];['1 93bectm bono rcootholuehum 1172', 'bapnītb 3 mmhytb|lv sēņu zupa no3 veidu sēnēm', 'sastāvdalas', 'āūd ji samnmimcija sāls mupeli šampinjoni', 'burkāni', 'kabači', 'sīpoli', 'rapšusastapa p— rauga olakls', 'ķiploki', 'garšvielas', 'satur', 'a naēvkas', 'ka! ķ ju', 'kaltētas baravikas', 'kaltētas gailenes', '008 produkta uzturvērtība " m——mia eunocīb 100 r nponykta2 memiimai m', '345 kj', '/ kidtauki aaa 82 kcal/ kka00t piesāti a 5', '2g/rrā x', 'k t svene kajas taukskābes / 0', '4g/rwehhvmesona die mmphdie kmcnotbiru r ”pmokhoš cyn 13 mes čecoctas', 'boja', 'kaptoģens', 'uzunmmoms aapanncoboe macnno', 'com', 'nanpna deņ zenpahoctm', 'corepirut cenbaegei 20669cylliehbie mcm', 'ieteicams līdz un partijas nwmws 2sražošanas datums / jaranpos'];0;4;[];['008 produkta uzturvērtība " m——mia eunocīb 100 r nponykta2 memiimai m', '/ kidtauki aaa 82 kcal/ kka00t piesāti a 5', 'k t svene kajas taukskābes / 0', 'ieteicams līdz un partijas nwmws 2sražošanas datums / jaranpos'];0;0;4;[];[];['008 produkta uzturvērtība " m——mia eunocīb 100 r nponykta2 memiimai m', '/ kidtauki aaa 82 kcal/ kka00t piesāti a 5', 'k t svene kajas taukskābes / 0', 'ieteicams līdz un partijas nwmws 2sražošanas datums / jaranpos']
v51;15;15;25;['ūdens', 'kartupeļi', 'šampinjoni', 'burkāni', 'kabači', 'sīpoli', 'rapšu eļļa', 'sāls', 'paprika', 'rauga ekstrakts', 'ķiploki', 'garšvielas', 'satur seleriju', 'kaltētas baravikas', 'kaltētas gailenes'];['m4 0coothollehum 1', '12', 'bapntb 3 mmhytblidu sēnēm„burkāni', 'kabači', 'sīpoli', 'rapšu', 'ķiploki', 'garšvielas', 'satur', 'kaltētas is gailenes', '0', '10', 'j ļ 345 kl /kibkģ1 82 kcal / kkan', '52g/ra', '0', '4 g / fr8 tom uncne a lida a a pi a a a aumcne nacistu enunbie mm kmcnotblod | yrnesonh pnbie 68g/r1ornarp sukur', 'b tom nmsnes a 26g/rru', 'pnohkoicoctas', 'bona', 'kaptoģen', 'uuavmnmopancosoe macno', 'cont', 'nanpuanpahoctm', 'copepinmt censgegescyuehbie amcuunu', 'ieteicams lidz 1ražošanas datun'];0;2;[];['j ļ 345 kl /kibkģ1 82 kcal / kkan', '4 g / fr8 tom uncne a lida a a pi a a a aumcne nacistu enunbie mm kmcnotblod | yrnesonh pnbie 68g/r1ornarp sukur'];0;0;2;[];[];['j ļ 345 kl /kibkģ1 82 kcal / kkan', '4 g / fr8 tom uncne a lida a a pi a a a aumcne nacistu enunbie mm kmcnotblod | yrnesonh pnbie 68g/r1ornarp sukur']
v52;19;19;160;['ūdens', 'tomāti', 'gurķi', 'tomātu biezenis', 'sīpoli', 'sarkanā paprika', 'olīveļļa', 'maize', 'kviešu milti', 'raugs', 'sāls', 'ķiploki', 'cukurs', 'sāls', 'baltais balzāmetiķis', 'etiķis', 'vīnogu sulas koncentrāts', 'baziliks', 'Kajēnas pipari'];['cc', 'gazpacho supp', '390g', 'koostisosad', 'vesi', 'tomatid 1', 'kurk  tomatipūree', 'sību!', 'punane pipar  olivaēli', 'leib', 'nisujahu', 'pār', 'soo!', 'kūlislauk', 'suhkur', 'sool', 'valgepalsamašoikas', 'aādikas', 'kontsentieentud vina naņamahi', 'basilik', 'cayenne! pipar', 'vēlbsisaldada soja jēlgi', 'toltumisatane teave 100g', 'energiasisaldus 230ki/60kcal', 'rasvad 3', '1g', 'milest ktllastunud rasvhapped 0', '40', 'sūsivesikud 5', '23', 'millest suhkrud 3', '99', 'valgud 0', '9g', 'sool100 velmistamienhend', 'serveenda hācti iahutatult', 'āvatud nakendīt hoida klilmikus', 'max+80', 'parm enne', 'vasta pakendīlt', 'toodetud itaalias', 'e dasimiūja eestis', 'rimi eesti food as', 'pērguvālja tee 3', 'pildikūla', 'rae vald', '75308 hanumaa', 'eesti', 'infotelefon eestis', '+372 6056333', 'lv', 'gazpacho zupa', '3904', 'sastāvdaas', 'ūdens', 'tomāti', 'gurki', 'tomātu biezenis', 'sīpoli', 'sarkanā paprika', 'olīveļļa', 'maize', 'kviešu milti', 'raugs', 'sāls', 'ķiploki', 'cukurs', 'sāls', 'baltais baizāmetiķis', 'etikis', 'vīnogu sulas koncentrēts', 'baziliks', 'kajēnas pipari', 'var saturēt sojasdaļiņas', 'produkta uzturvērtība 1004', 'enerģētiskā vērtība 230kj6 <cal', 'tauki 3', '1g', 'tostarppiesātinātās taukskābes 0', '40', 'oalhidrāti of', 'tostarp cukun 3', '59', 'olbaltumvielas 0', '90', 'sāls 1', '04', 'pagatavošanas instrukcija', 'pasniegt labi atdzesētu', 'atvērtu iepakojumu jāuzglabā vēsā vietāmaks', '+37c', 'leteicams līdz', 'skat', 'uz iepakojuma', 'ražots itālijā', 'izplatītājs latvijā', 'sia rimilatvia', 'a', 'deglava iela 151', 'rīga', 'lv', '1021', 'bezmaksas tālrunis atsauksmēm latvijā', '80000 180', 'm nonuderas', 'aruiukai244 ali', 'k ana aas 1 jj va nai rr', 'kz ” h a g rā šo', 'a cn r ļ', 'rs afa 3 mina sum siinoenoananono hahjo vencult', 'vaspacio snuca', 'kkā  pla ia 11 o um va', 'wa mpomidony tyrē', 'svogūnai', 'raudonieji pipirai', 'aiyvuogiu aliejus', 'duona', 'kvietiniai miltat', 'mielēs', 'druska', 'česnakai', 'cukrus', 'druska', 'baltas balzamiko actas factas', 'vynuogiu sulčiukoncentratas', 'bazilikas', 'kajano pipirai', 'gali būti sojos pedsaku', 'produkto maistingumas 1004', 'energinē vertē 230kj/60kcal', 'nebalai 3 1g', 'iš kuru sočuju nebaly rūgšču 0', '49', 'angliavandeniai9', '/9', 'iš kunu cukru 3', '59', 'baltymai 09g', 'druska 1', '09', 'paruošimo instrukcija', 'patiekite geraiatšaidyta', 'alidaryta produkta laikyti šaidytuve', 'maks', '+8”c', 'geriausias iki', 'žūrēti ant pakuoies', 'pagaminta italijoje', 'platintojas lietuvoje', 'uab „rīmi lietuva”', 'spaudos g', '6', '1', 'lt', '05132', 'vilnius', 'lietuva', 'nemokamas klientu aptarnevimo centro tel', '8 800 29000m dē vu ndud ak 9d m n u u r', 'nddnououosaiipāsstājati pritstistāpstsprišpiisstīras'];0;0;[];[];0;0;0;[];[];[]
v53;9;9;22;['konservētas skābenes', 'skābenes', 'ūdens', 'sāls', 'ES', 'kartupeļi', 'ūdens', 'miežu putraimi', 'sāls'];['tas skābenes dens', 'sāls', 'es', 'niežu putraimi', 'sāls', 'ja 227kj/ 54kcal', '1009ērtība', '0', '3g tauki', 'tostarplātās taukskābes', '10', '09', 'tostarp 0', '79 cukuri', '239lielas', '1', '8g sāls', 'pagatavošana', 'ūdeni attiecībā 1', '1 vārītūtes', 'ieteicams līdz dat', 'un partijasuru skatīt uz iepakojuma'];0;0;[];[];0;0;0;[];[];[]
v54;18;18;32;['ūdens', 'zirņi', 'ES', 'kartupeļi', 'burkāni', 'ES', 'sīpoli', 'rapšu eļļa', 'grūbas', 'sāls', 'garšas pastiprinātājs', 'nātrija glutamāts', 'kviešu milti', 'kartupeļu šķiedras', 'garšvielas', 'dilles', 'pētersīļi', 'ārpus ES'];['ūdens', 'zirņi', 'es', 'burkā ni', 'es', 'sīpoli', 'rapšujas', 'sāls', 'garšas pastiprinātājsglutamāts', 'kviešu milti', 'ju šķiedras', 'garšvielas', 'dilles', "st |'", 'ārpus es', '100g produktaturvērtība', 'enerģētiskā vērtība', '518kj/|24kcal', '5', '3g tauki', 'tostarp 0', '49|piesāti mad taukskābes', '15', '29 ogļhidrāti|', 'tostarp 1', '7g cukuri', '3', '7g olbaltumvielas', '|1ēgs sāls pagatavošana', 'sajaukt ar ūdeni|attiecībā 1', '1 vārīt 3 minūtes', 'ieteicams līdzļun partijas numuru skatīt uz "0|"jun'];0;1;[];["st |'"];0;0;1;[];[];["st |'"]
v55;22;22;16;['kartupeļi', 'ES', 'sālīti gurķi', 'gurķi', 'sāls', 'dilles', 'ES', 'ūdens', 'šampinjoni', 'ES', 'burkāni', 'sīpoli', 'rapšu eļļa', 'tomātu pasta', 'sāls', 'cukurs', 'kviešu milti', 'garšas pastiprinātājs', 'nātrija glutamāts', 'ķiploki', 'ES', 'melnie pipari'];['ki  aes me eitievipīia uzturvērtība', 'enerģētiskāj/ 92kcal', '4', '7g tauki', 'tostarpātās taukskābes', '10', '49starp 3', '49 cukuri', '21091', '89 sāls', 'pagatavošana', 'ūdeni attiecībā 1', '1 vārītīdz dat', 'un partijaslitu 74 iepc ja akoju! nd', 'e', 'etairamsā lūum"4 75021117204'];0;0;[];[];0;0;0;[];[];[]
v56;18;18;1;['ūdens', 'cukurs', 'sīpoli', 'tomātu pasta', 'burkāni', 'spirta etiķis', 'ananasi', 'kukurūzas ciete', 'sarkanā saldā paprika', 'zaļā saldā paprika', 'selerijas', 'ananasu sula', 'bambusa dzinumi', 'modificēta ciete', 'tamarinda pasta', 'sāls', 'antioksidants e300', 'paprikas ekstrakts'];['para=bsds —'];0;0;[];[];0;0;0;[];[];[]
v57;3;3;32;['destilēts etiķis', 'sarkanie pipari', 'sāls'];['lv tabasc0 sarkano piparu mērce', '60m', '|sastāvdaļas', 'destīlēts etiķis', 'sarkanie pipari', 'sāls', 'pirms lietošanas labi sakratīt', 'uzglabāt sausā un vēsā vietā', 'pēc atvēršanas uzglabāt ledusskapī', 'porcija', '5 ml', 'pudelē 12porcijas', 'ieteicams līdz', 'skatīt uziepakojuma', '4 aa', 'a+ ageriausia iki', 'žr', 'antee tabascokaste', '60ml', 'kukoostisosad', 'destilleeritud āādikas', 'punased piprakaunad', 's00l', 'enne kasutamist loksutage korralikult', 'suletudpakendit hoida jahedas ja kulvas', 'avatuna kllmkapis', 'ūksportsjon 5 ml', 'pudelis 12 portsjonit', 'parimenne', 'yt', 'pakendilt', 'uzturvērtība/maistinē vertē/toitumisalane teave'];0;0;[];[];0;0;0;[];[];[]
v58;9;9;45;['destilēts etiķis', 'Jalapeno pipari', 'ūdens', 'sāls', 'kukurūzas ciete', 'stabilizētājs', 'ksantāna sveķi', 'skābuma regulētājs', 'askorbīnskābe'];['mix with ccilantro in sourpw a ām0 zaļo piparu mērce', '60 ml', '| s', 'destiēts etiķis jalapeno pipari', 'ūdens', 's', 'ksantāna sveķi', 'skābumaorbīns irms lietošanas labi sakratīt', 'ā un vēsā vietā', 'pēc atvēršanas uzglabātja', '5ml', 'pudelē 12 porcijas', 'ieteicams līdz', 'lt tabasc0greenpeppersauce padažas', '60 ml', 'sudedamosios dalys', 'actas', 'jalapeno pipirai', 'vanduo', 'druska', 'kukurūzu krakmolas', 'ksantano derva', 'askorborūgštis', 'prieš vartojant suplakti', 'laikyti vēsioje', 'sausojevietoje', 'atidarius laikyti šaldytuve', 'ee tabasc0orohelise pipra kaste', '60 ml', 'koostisosad', 'destilleeritu gādkas jalapenopipaniak', 'vesi', 'sool', 'maisitārklis', 'stabilisaator', 'guarkummi', 'happesuse —regulaator', 'askorbiinhape', 'enne kasutamist loksutagekorralikult', 'suletud pakendit hoida jahedas ja kuivas', 'avatuna kūlmkapis', 'uks portsjon 5ml', 'pudelis 12 portsjonit', 'uzturvērtība/maistinē vertē/toitumisalane teave100 ml', 'enerģētiskā vērtība/energinē vertē/ energiasisalduskj/kcal 46/11'];0;1;[];['| s'];0;0;1;[];[];['| s']
v59;14;14;24;['čipotles', 'kaltēti sarkanie Jalapeno', 'pipari', 'destilēts etiķis', 'ūdens', 'sāls', 'cukurs', 'sīpolu pulveris', 'ķiploku pulveris', 'garšvielas', 'piparu mīkstums', 'destilēts etiķis', 'sarkanie pipari', 'sāls'];['lv tabasco čipotles piparu mērce', '60 mi', 'sastāvdaļas', 'čipoties', 'kaltēti sarkanie jalapeno', 'pipari', 'destilēts etiķis', 'ūdens', 'sāls', 'cukurs', 'sīpolu pulveris', 'ķiploku pulveris', 'garšvielas', 'piparu mīkstums', 'destilētsetikis', 'sarkanie pipari', 'sāls', 'pirms kietošanas labi sakratīt', 'uzglabātsausā un vēsā vietā', 'pēc atvēršanas uzglabāt iedusskapī', 'porcija5 ml', 'pudelē 12 porcijas', 'ieteicams līdz', 'skatīt uziepakojuma'];0;0;[];[];0;0;0;[];[];[]
v60;14;14;17;['rapšu eļļa', 'ūdens', 'cukurs', 'spirta etiķis', 'sinepes', 'sāls', 'modificēta ciete', 'stabilizētāji', 'guāra sveķi', 'ksantāna sveķi', 'krāsviela', 'beta karotīns', 'antioksidants', 'E385'];['sastāvdaļas', 'rapšu eļļa', 'ūdens', 'cukurs', 'spirta etiķis', 'sine es', 'sāls', 'modificētaciete', 'stabilizētāji', 'gua uāra sveķi', 'ksantānasveķi', 'krāsviela', 'beta karotīns', 'antioksidants', '6385', 'uzturvērtībaasrdētiskāvertība', 'kj/kcal'];0;1;[];['beta karotīns'];0;0;1;[];[];['beta karotīns']
v61;24;24;18;['pilngraudu auzu pārslas', 'cukurs', 'palmu eļļa', 'smalcināti un grauzdēti lazdu rieksti', 'pilngraudu kviešu pārslas', 'rīsu ekstrudāts', 'rīsu milti', 'cukurs', 'kviešu lipeklis', 'miežu un kviešu iesala milti', 'sāls', 'miežu iesala ekstrakts', 'grauzdēti zemesrieksti', 'grauzdētas kviešu pārslas', 'kvieši', 'cukurs', 'sāls', 'miežu iesala ekstrakts', 'kokosriekstu skaidiņas', 'glikozes', 'fruktozes sīrups', 'irdinātājs e500', 'karameles sīrups', 'dabīgs aromatizētājs'];['|||!žžr fic4ždf shh', '1hiīr5 =8hhi4i4šī8| m |va021', 'bemākat tālrunis180', '88h83a mīkdāni su kariem vom dalys', 'visy grūdo daliu avižu dribsniai', 'cukrus', 'palmiualiejus', 'skrudinti', 'smulkinti ir skrudinti lazdynu riešutai', 'visu grūdo daliy kviečiy dribsniai', 'ryžiy išspaudos', 'ryžiymiltai', 'cukrus', 'kviečiy glitimas', 'miežiniai ir kvietiniaisalvkliniai miltai', 'druska', 'miežiu salvklo ekstraktas', 'skrudinti'];0;0;[];[];0;0;0;[];[];[]
v62;24;24;61;['pilngraudu auzu pārslas', 'cukurs', 'palmu eļļa', 'smalcināti un grauzdēti lazdu rieksti', 'pilngraudu kviešu pārslas', 'rīsu ekstrudāts', 'rīsu milti', 'cukurs', 'kviešu lipeklis', 'miežu un kviešu iesala milti', 'sāls', 'miežu iesala ekstrakts', 'grauzdēti zemesrieksti', 'grauzdētas kviešu pārslas', 'kvieši', 'cukurs', 'sāls', 'miežu iesala ekstrakts', 'kokosriekstu skaidiņas', 'glikozes', 'fruktozes sīrups', 'irdinātājs e500', 'karameles sīrups', 'dabīgs aromatizētājs'];['= es ē u k as ee ejas rt dd ja= tr rimi! te pāritolu', 'v', 'ja beerni tpo', 'iriea aer pērguvālja tee 3', 'pildiki a', 'raevali 75308 harjumaa eesti', 'mfoielfnēe eesti 1372 6056333', 'i muslis ar _riekstiem', 'sastāvdaļas', 'pilngraudu mu ua', 'cukurs', 'palmu eļļa', '"| smelenāt un gra daram lazdu rieksti', 'pilngraudu kvieš esuf dāts', 'rīsu', 'milti', 'cukurs', 'cviešu lipeklis', '2 — un m kviešu iesala milti', 'sāls', 'miežu iesala ekstrakts', '| gau', 'gauētas kviešu pārslas| lkvieši " sāls', 'miežu iesala ekstrakts', 'kokosriekstu| skaidiņas', 'gliko sīrups', 'irdinātājs e500', 'karameles| sīrups', 'dabīgs aromatizētājs', 'var saturēt citu riekstu', 'piena', '| sojas un sezama sēklu daļiņas', 'ieteicams līdz', "skatīt uz —— 'ojuma", 'uzglabāt sausā vietā', 'baudiet ar pienu', 'jogurtuvai mauru rimi pasūtījuma', 'pilngraudu', '"auzu ā es', 'zemesriekstu un lazdu riekstux iebmesunāmus unā ārpus es', 'izplatītājs latvijā', 'sia rimi latvia', '= lava iela "161', 'rīga', 'lv', '1021', 'bezmaksas tālrunism mēm latvijā', '80000 180', 'traškūs dribsniai su riešutais', 'sudedamosios dalys', 'visy grūdo daliy avižu dribsniai', 'cukrus', 'palmiyaliejus', 'skrudinti', 'smulkinti ir skrudinti lazdyny riešutai', 'visy grūdo daliu kviečiy dribsniai', 'ryžiy išspaudos', 'ryžiymiltai', 'cukrus', 'kviečiu glitimas', 'miežiniai ir kvietiniai'];0;7;[];['= es ē u k as ee ejas rt dd ja= tr rimi! te pāritolu', '"| smelenāt un gra daram lazdu rieksti', '| gau', 'gauētas kviešu pārslas| lkvieši " sāls', 'piena', '| sojas un sezama sēklu daļiņas', '= lava iela "161'];0;0;7;[];[];['= es ē u k as ee ejas rt dd ja= tr rimi! te pāritolu', '"| smelenāt un gra daram lazdu rieksti', '| gau', 'gauētas kviešu pārslas| lkvieši " sāls', 'piena', '| sojas un sezama sēklu daļiņas', '= lava iela "161']
v63;9;9;2;['kartupeļi', 'augu eļļa', 'saulespuķu eļļa', 'S', 'vai palmu eļļa', 'P', 'vai rapšu eļļa', 'R', 'sāls'];['i mīļākie ādas', 'savus čipsus?ž 4" vzturdasui'];0;0;[];[];0;0;0;[];[];[]
v64;5;5;28;['kartupeļi', 'augu eļļas', 'saulespuķu', 'rapšu mainīgās proporcijās', 'jūras sāls'];['ii | t varam kd ma sausoje vietoje', 'apsaugotoje nug tie a |a rs a”', 'ls kam o a', 'i r k ii s', 'jb diliot', '"sastāvdaļas', 'kartupeļi', "dugu eļļ' izgatavošanas", 'datums', 'skatīt paciņa„= kontaktinformāciju', 'lū zu aļ meee kartulikrēpsud soolaga', '3 jam kartulī', 'i lpāe valil iensipeeme muus sultes', 'kbgurska', '17 100', 'bakytmiri', 'atiģumu nembarto iempēratūroje', 'supakuotas naud "ojant apsau jalz ža ata', 'žiūreti pakuotēs vi viršis acīm', 'grgmasis kiekis ir pagaminimo dc aimeēijosi r kontaktai pasiteiravimui', 'www estrella', 'c f« kartupeļu', 'čipsi ar sāli', 'as', 'saulsāls', 'uzglabāt sausā', 'no tiešja emstemperatūrā', 'lepakots "aizsargatmo'];0;1;[];['ii | t varam kd ma sausoje vietoje'];0;0;1;[];[];['ii | t varam kd ma sausoje vietoje']
v65;4;1;1;['grauzdētas cūku pupas olīveļļa ķiploku pulveris sāls'];['cojibyth/ 5icrā vēti/ carbohydrates/ yrnesonpirāēidtostarp / of whrg 8hepreth4eckas uehhoctbogļh3'];0;1;[];['cojibyth/ 5icrā vēti/ carbohydrates/ yrnesonpirāēidtostarp / of whrg 8hepreth4eckas uehhoctbogļh3'];0;0;1;[];[];['cojibyth/ 5icrā vēti/ carbohydrates/ yrnesonpirāēidtostarp / of whrg 8hepreth4eckas uehhoctbogļh3']
v66;5;1;3;['grauzdētas cūku pupas olīveļļa oregano ķiploku pulveris sāls'];['pils gašadiplikillu ļierģētiskā vērtība/ energy/dheprermyeckasa lļehhoctbtostarp / of which/ 8', '1', '4'];0;1;[];['pils gašadiplikillu ļierģētiskā vērtība/ energy/dheprermyeckasa lļehhoctbtostarp / of which/ 8'];0;0;1;[];[];['pils gašadiplikillu ļierģētiskā vērtība/ energy/dheprermyeckasa lļehhoctbtostarp / of which/ 8']
v67;4;4;0;['kukurūzas graudi', 'cukurs', 'palmu eļļa', 'dekstroze'];[];0;0;[];[];0;0;0;[];[];[]
v68;3;3;26;['kukurūzas graudi', 'palmu eļļa', 'sāls'];['arkas k ākau = aitv', 'a vaļa aruošimo roistrākēja ga ant vidinēs |diotēs', 'prašome ja a am', 'perskalevti prienas turi bū u atliekamaskia m ra iginimz4 kāvvaāļais popkorns pa ē mikrovi m"krāsnī', 'as', 'ai ku če atavošanai mikroviņu1 eļļa', 'sāls', 'u uzglabāt sausā', 'no tiešiem saulesstariem pasargātā vietā', 'temperatūrā kasj nepārsniedz 25 c', 'lai iegūtu vairāk informācijas un', '" |rontaktinformāciju', 'lūdzu apmeklējiet” mūsuijas puwww', 'estrella', 'lv', 'orna pagatavošanas instrukcija iruziekšējāiepakojuma', 'pirms pagatavošanas lūdzuuzmanīg iizlasiet to! pieaugušajiem ir jāuzraugapopkorna pagatavošanas process', 'eb mikropopkorn soolaga', 'mikrolaineanjusvlmistamisels', 'koostisosad', 'maisi tuum', 'palmiāli', 'sool', 'sāilitada kuivas', 'kara žpltstā otsese valguse ka palu i saamiseks paluninformatsiooni ning kontaxt!a mrētraila pp', '" m 20'];0;3;[];['arkas k ākau = aitv', '" |rontaktinformāciju', '" m 20'];0;0;3;[];[];['arkas k ākau = aitv', '" |rontaktinformāciju', '" m 20']
v69;23;23;1;['zemesrieksti', 'ciete', 'kviešu milti', 'saulespuķu eļļa', 'cukurs', 'sāls', 'modificēta ciete', 'aromatizētājs', 'satur rauga ekstraktu', 'maltodekstrīns', 'paprikas pulveris', 'irdinātāji', 'difosfāti', 'nātrija karbonāts', 'čili pulveris', 'sīpolu pulveris', 'kūpināta dekstroze', 'kumīna pulveris', 'ķiploku pulveris', 'skābuma regulētājs', 'citronskābe', 'krāsviela', 'paprikas ekstrakts'];['a nos a m osiāa'];0;0;[];[];0;0;0;[];[];[]
v70;3;3;93;['cidonijas', 'zemenes', 'cukurs'];['kartupeļu ciete', 'rapšu eļļa', 'jauktas tpipari', 'rauga ekstrakts', 'kumīns', 'ču ppaprikas', 'kumīna', 's kes k s dar garšvielām un rozinēmsastāvdaļas', 'zemesrieksti', 'izemesrieksti', 'saulespuķu eļļa', 'sāls', '6', 'rozīnes', 'rozīnes', 'saulespuķu ela', 'indijas rieksti', 'lindijas rieksti', 'saulespuķu eļļa', 'jūras sāls', 'medūgrauzdēti zemesrieksti', 'izemesrieksti', 'cukurs', 'medus', 'saulespuķu eļļa', 'zemesriekstu eļļa', 'sāls', 'kartupeļu ciete', 'maltodekstrīns', 'biezinātājs', 'ksantāna sveķi', 'čili rieksti', 'zemesrieksti', 'la', 'jauktas garšvielas', 'sāls', 'kartupeļu ciete', 'cukurs', 'paprikas pulveris', 'kajennasiparu pulveris', 'ķiploku pulveris', 'tomātu pulveris', 'skābe leitronskābe', 'aromatizētājs', 'sīpolu pulveris', 'melnie pipari', 'modificēta ciete', 'cukurs', 'rhonāts', 'krāsviela', 'paprikas ekstrakts', 'var saturēt citu riekstupinutatomuefavallebkauranenerģētiskā vērta bey egemeeoaslļehhoctb', "kjkīau kattauki/ fat/ kupol'tostarp piesātinātās aukskaof which saturatesi 81 ae aemmphblē kmcnotbi grgaršvielu ekstrakts | ž——als", 'melkodekstrins', 'irdinātājs inalrija', 'krāsviea paprikas er ee ae šādzijas briānājums', 'mazi biri var aizrīties ar riekstiem', 'ražots dānijā', 'zemesriekstu izcelsme nav es', '9 gļhidrāti/ ca ri pas vrresoi_— a', 'ostarp cukuri/ of whlen makot roasted salted', 'flavoured nuts and raisins 8 tom uwcjie caxapa', 'g', '|', '—— ņlngred', 'uts', 'suniower oil', 'salt', '11', 'ralsins panki m olbaltumvielas/ protein/ intarīber — abi how nuts', 'sunfioner al', 'sea salu je i a sija sco amanis ž nuts', 'a er oil', 'peamutoil', '58t potato star? wa al nlzio sar alāum', 'ea boney', '6m ž star do', 'sprema j doma powder', 'acid crc uzglabāšana', 'sausā', 'vēsā vietā', '2 ts tevis', 'lu ipeanuts', 'potato a rīki ili ponvaer garlic ž moiiied stareh', 'sugar', 'salt  sorage', 'keep in a dry and cool pira', 'cēvemne pepņer', 'veast extra a uder', 'black perpē moi dracos of oher rus', 'x panmīb', 'b cyxom', 'npoxnanroscat erine'];0;3;[];['medus', "kjkīau kattauki/ fat/ kupol'tostarp piesātinātās aukskaof which saturatesi 81 ae aemmphblē kmcnotbi grgaršvielu ekstrakts | ž——als", '|'];0;0;3;[];[];['medus', "kjkīau kattauki/ fat/ kupol'tostarp piesātinātās aukskaof which saturatesi 81 ae aemmphblē kmcnotbi grgaršvielu ekstrakts | ž——als", '|']
v71;28;28;40;['rapšu eļļa', 'ūdens', 'marinēti gurķi', 'gurķi', 'skābuma regulētājs', 'etiķskābe', 'sinepes', 'sinepju sēklas', 'garšvielas', 'tomātu pasta', 'cukurs', 'spirta etiķis', 'modificētas cietes', 'kartupeļu', 'kukurūzas', 'jodēts sāls', 'sīpolu pulveris', 'skābuma regulētājs', 'pienskābe', 'biezinātāji', 'guāra sveķi', 'ksantāna sveķi', 'ķiploki', 'konservants', 'kālija sorbāts', 'aromatizētājs', 'antioksidants', 'e385'];['<=', 'ieteicama gaļas', 'zivju', 'dārzeņu> uzkodām un kartupeļiem frī', 'vidējā uzturvērtība 1009 sastāvdaļas', 'rapšu eļļa', 'ūdens', '—  marinēti gurķi', 'gurķi', 'skābuma orenerģētiskā = 1870kj regulētājs', 'etikskābe', 'sinepes ūūvērtība', '455kcal', 'sinepju sēklas', 'garšvielas', 'j ru 4579 tomātu pasta', 'cukurs', 'spirta', 'tostarp etiķis', 'modificētas cietespiesātinātās', 'kartupeļu', 'kukurūzas', 'jodētsaeikskābes ci 32g sāls', 'sīpolu eolnidrāti', '96g regulētājs', 'pienskābe', 'tostarp', 'biezinātāji gara sveķi', 'ksantānabukuri 69g sveķi', 'ķiploki', 'konservants', 'olbaltumvielas 0', '89', 'kālija sorbāts', 'aromatizētājsma 18g antioksidants', 'e385', 'ieteicams līdz', 'skatīt atzīmi uz iepakojuma uzglabāt temperatūrā no +2 līdz +20 1', 'a pēc atvēršanas uzglabāt ledusskapi +2', '+8 vpm m jo nazntāe cik nrkla foods latvija'];0;4;[];['<=', 'ieteicama gaļas', 'zivju', 'skābuma orenerģētiskā = 1870kj regulētājs'];0;0;4;[];[];['<=', 'ieteicama gaļas', 'zivju', 'skābuma orenerģētiskā = 1870kj regulētājs']
